id,number,name,name_zh_cn,name_zh_tw,name_ja,form,type1,type2,generation,generationGames,goAttack,goDefense,goStamina,goStatsSource,categories,search
73,0073,Tentacruel,毒刺水母,毒刺水母,ドククラゲ,,water,poison,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,73 Tentacruel 毒刺水母 毒刺水母 ドククラゲ Water Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
74,0074,Geodude,小拳石,小拳石,イシツブテ,,rock,ground,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,74 Geodude 小拳石 小拳石 イシツブテ Rock Ground 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
74,0074,Geodude,小拳石,小拳石,イシツブテ,Alolan Geodude,rock,electric,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,74 Geodude Alolan Geodude 小拳石 小拳石 イシツブテ Rock Electric 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
75,0075,Graveler,隆隆石,隆隆石,ゴローン,,rock,ground,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,75 Graveler 隆隆石 隆隆石 ゴローン Rock Ground 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
75,0075,Graveler,隆隆石,隆隆石,ゴローン,Alolan Graveler,rock,electric,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,75 Graveler Alolan Graveler 隆隆石 隆隆石 ゴローン Rock Electric 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
76,0076,Golem,隆隆岩,隆隆岩,ゴローニャ,,rock,ground,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,76 Golem 隆隆岩 隆隆岩 ゴローニャ Rock Ground 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
76,0076,Golem,隆隆岩,隆隆岩,ゴローニャ,Alolan Golem,rock,electric,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,76 Golem Alolan Golem 隆隆岩 隆隆岩 ゴローニャ Rock Electric 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
77,0077,Ponyta,小火马,小火馬,ポニータ,,fire,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,77 Ponyta 小火马 小火馬 ポニータ Fire 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
77,0077,Ponyta,小火马,小火馬,ポニータ,Galarian Ponyta,psychic,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,77 Ponyta Galarian Ponyta 小火马 小火馬 ポニータ Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
78,0078,Rapidash,烈焰马,烈焰馬,ギャロップ,,fire,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,78 Rapidash 烈焰马 烈焰馬 ギャロップ Fire 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
78,0078,Rapidash,烈焰马,烈焰馬,ギャロップ,Galarian Rapidash,psychic,fairy,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,78 Rapidash Galarian Rapidash 烈焰马 烈焰馬 ギャロップ Psychic Fairy 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
79,0079,Slowpoke,呆呆兽,呆呆獸,ヤドン,,water,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,79 Slowpoke 呆呆兽 呆呆獸 ヤドン Water Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
79,0079,Slowpoke,呆呆兽,呆呆獸,ヤドン,Galarian Slowpoke,psychic,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,79 Slowpoke Galarian Slowpoke 呆呆兽 呆呆獸 ヤドン Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
80,0080,Slowbro,呆壳兽,呆殼獸,ヤドラン,,water,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,80 Slowbro 呆壳兽 呆殼獸 ヤドラン Water Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
80,0080,Slowbro,呆壳兽,呆殼獸,ヤドラン,Mega Slowbro,water,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,80 Slowbro Mega Slowbro 呆壳兽 呆殼獸 ヤドラン Water Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
80,0080,Slowbro,呆壳兽,呆殼獸,ヤドラン,Galarian Slowbro,poison,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,80 Slowbro Galarian Slowbro 呆壳兽 呆殼獸 ヤドラン Poison Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
81,0081,Magnemite,小磁怪,小磁怪,コイル,,electric,steel,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,81 Magnemite 小磁怪 小磁怪 コイル Electric Steel 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
82,0082,Magneton,三合一磁怪,三合一磁怪,レアコイル,,electric,steel,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,82 Magneton 三合一磁怪 三合一磁怪 レアコイル Electric Steel 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
83,0083,Farfetch'd,大葱鸭,大蔥鴨,カモネギ,,normal,flying,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,83 Farfetch'd 大葱鸭 大蔥鴨 カモネギ Normal Flying 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
83,0083,Farfetch'd,大葱鸭,大蔥鴨,カモネギ,Galarian Farfetch'd,fighting,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,83 Farfetch'd Galarian Farfetch'd 大葱鸭 大蔥鴨 カモネギ Fighting 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
84,0084,Doduo,嘟嘟,嘟嘟,ドードー,,normal,flying,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,84 Doduo 嘟嘟 嘟嘟 ドードー Normal Flying 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
85,0085,Dodrio,嘟嘟利,嘟嘟利,ドードリオ,,normal,flying,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,85 Dodrio 嘟嘟利 嘟嘟利 ドードリオ Normal Flying 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
86,0086,Seel,小海狮,小海獅,パウワウ,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,86 Seel 小海狮 小海獅 パウワウ Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
87,0087,Dewgong,白海狮,白海獅,ジュゴン,,water,ice,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,87 Dewgong 白海狮 白海獅 ジュゴン Water Ice 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
88,0088,Grimer,臭泥,臭泥,ベトベター,,poison,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,88 Grimer 臭泥 臭泥 ベトベター Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
88,0088,Grimer,臭泥,臭泥,ベトベター,Alolan Grimer,poison,dark,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,88 Grimer Alolan Grimer 臭泥 臭泥 ベトベター Poison Dark 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
89,0089,Muk,臭臭泥,臭臭泥,ベトベトン,,poison,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,89 Muk 臭臭泥 臭臭泥 ベトベトン Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
89,0089,Muk,臭臭泥,臭臭泥,ベトベトン,Alolan Muk,poison,dark,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,89 Muk Alolan Muk 臭臭泥 臭臭泥 ベトベトン Poison Dark 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
90,0090,Shellder,大舌贝,大舌貝,シェルダー,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,90 Shellder 大舌贝 大舌貝 シェルダー Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
91,0091,Cloyster,刺甲贝,刺甲貝,パルシェン,,water,ice,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,91 Cloyster 刺甲贝 刺甲貝 パルシェン Water Ice 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
92,0092,Gastly,鬼斯,鬼斯,ゴース,,ghost,poison,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,92 Gastly 鬼斯 鬼斯 ゴース Ghost Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
93,0093,Haunter,鬼斯通,鬼斯通,ゴースト,,ghost,poison,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,93 Haunter 鬼斯通 鬼斯通 ゴースト Ghost Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
94,0094,Gengar,耿鬼,耿鬼,ゲンガー,,ghost,poison,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,94 Gengar 耿鬼 耿鬼 ゲンガー Ghost Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
94,0094,Gengar,耿鬼,耿鬼,ゲンガー,Mega Gengar,ghost,poison,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,94 Gengar Mega Gengar 耿鬼 耿鬼 ゲンガー Ghost Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
95,0095,Onix,大岩蛇,大岩蛇,イワーク,,rock,ground,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,95 Onix 大岩蛇 大岩蛇 イワーク Rock Ground 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
96,0096,Drowzee,催眠貘,催眠貘,スリープ,,psychic,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,96 Drowzee 催眠貘 催眠貘 スリープ Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
97,0097,Hypno,引梦貘人,引夢貘人,スリーパー,,psychic,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,97 Hypno 引梦貘人 引夢貘人 スリーパー Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
98,0098,Krabby,大钳蟹,大鉗蟹,クラブ,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,98 Krabby 大钳蟹 大鉗蟹 クラブ Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
99,0099,Kingler,巨钳蟹,巨鉗蟹,キングラー,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,99 Kingler 巨钳蟹 巨鉗蟹 キングラー Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
100,0100,Voltorb,霹雳电球,霹靂電球,ビリリダマ,,electric,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,100 Voltorb 霹雳电球 霹靂電球 ビリリダマ Electric 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
100,0100,Voltorb,霹雳电球,霹靂電球,ビリリダマ,Hisuian Voltorb,electric,grass,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,100 Voltorb Hisuian Voltorb 霹雳电球 霹靂電球 ビリリダマ Electric Grass 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
101,0101,Electrode,顽皮雷弹,頑皮雷彈,マルマイン,,electric,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,101 Electrode 顽皮雷弹 頑皮雷彈 マルマイン Electric 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
101,0101,Electrode,顽皮雷弹,頑皮雷彈,マルマイン,Hisuian Electrode,electric,grass,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,101 Electrode Hisuian Electrode 顽皮雷弹 頑皮雷彈 マルマイン Electric Grass 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
102,0102,Exeggcute,蛋蛋,蛋蛋,タマタマ,,grass,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,102 Exeggcute 蛋蛋 蛋蛋 タマタマ Grass Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
103,0103,Exeggutor,椰蛋树,椰蛋樹,ナッシー,,grass,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,103 Exeggutor 椰蛋树 椰蛋樹 ナッシー Grass Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
103,0103,Exeggutor,椰蛋树,椰蛋樹,ナッシー,Alolan Exeggutor,grass,dragon,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,103 Exeggutor Alolan Exeggutor 椰蛋树 椰蛋樹 ナッシー Grass Dragon 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
104,0104,Cubone,卡拉卡拉,卡拉卡拉,カラカラ,,ground,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,104 Cubone 卡拉卡拉 卡拉卡拉 カラカラ Ground 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
105,0105,Marowak,嘎啦嘎啦,嘎啦嘎啦,ガラガラ,,ground,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,105 Marowak 嘎啦嘎啦 嘎啦嘎啦 ガラガラ Ground 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
105,0105,Marowak,嘎啦嘎啦,嘎啦嘎啦,ガラガラ,Alolan Marowak,fire,ghost,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,105 Marowak Alolan Marowak 嘎啦嘎啦 嘎啦嘎啦 ガラガラ Fire Ghost 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
106,0106,Hitmonlee,飞腿郎,飛腿郎,サワムラー,,fighting,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,106 Hitmonlee 飞腿郎 飛腿郎 サワムラー Fighting 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
107,0107,Hitmonchan,快拳郎,快拳郎,エビワラー,,fighting,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,107 Hitmonchan 快拳郎 快拳郎 エビワラー Fighting 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
108,0108,Lickitung,大舌头,大舌頭,ベロリンガ,,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,108 Lickitung 大舌头 大舌頭 ベロリンガ Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
109,0109,Koffing,瓦斯弹,瓦斯彈,ドガース,,poison,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,109 Koffing 瓦斯弹 瓦斯彈 ドガース Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
110,0110,Weezing,双弹瓦斯,雙彈瓦斯,マタドガス,,poison,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,110 Weezing 双弹瓦斯 雙彈瓦斯 マタドガス Poison 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
110,0110,Weezing,双弹瓦斯,雙彈瓦斯,マタドガス,Galarian Weezing,poison,fairy,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,110 Weezing Galarian Weezing 双弹瓦斯 雙彈瓦斯 マタドガス Poison Fairy 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
111,0111,Rhyhorn,独角犀牛,獨角犀牛,サイホーン,,ground,rock,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,111 Rhyhorn 独角犀牛 獨角犀牛 サイホーン Ground Rock 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
112,0112,Rhydon,钻角犀兽,鑽角犀獸,サイドン,,ground,rock,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,112 Rhydon 钻角犀兽 鑽角犀獸 サイドン Ground Rock 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
113,0113,Chansey,吉利蛋,吉利蛋,ラッキー,,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,113 Chansey 吉利蛋 吉利蛋 ラッキー Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
114,0114,Tangela,蔓藤怪,蔓藤怪,モンジャラ,,grass,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,114 Tangela 蔓藤怪 蔓藤怪 モンジャラ Grass 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
115,0115,Kangaskhan,袋兽,袋獸,ガルーラ,,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,115 Kangaskhan 袋兽 袋獸 ガルーラ Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
115,0115,Kangaskhan,袋兽,袋獸,ガルーラ,Mega Kangaskhan,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,115 Kangaskhan Mega Kangaskhan 袋兽 袋獸 ガルーラ Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
116,0116,Horsea,墨海马,墨海馬,タッツー,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,116 Horsea 墨海马 墨海馬 タッツー Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
117,0117,Seadra,海刺龙,海刺龍,シードラ,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,117 Seadra 海刺龙 海刺龍 シードラ Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
118,0118,Goldeen,角金鱼,角金魚,トサキント,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,118 Goldeen 角金鱼 角金魚 トサキント Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
119,0119,Seaking,金鱼王,金魚王,アズマオウ,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,119 Seaking 金鱼王 金魚王 アズマオウ Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
120,0120,Staryu,海星星,海星星,ヒトデマン,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,120 Staryu 海星星 海星星 ヒトデマン Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
121,0121,Starmie,宝石海星,寶石海星,スターミー,,water,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,121 Starmie 宝石海星 寶石海星 スターミー Water Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
122,0122,Mr. Mime,魔墙人偶,魔牆人偶,バリヤード,,psychic,fairy,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,122 Mr. Mime 魔墙人偶 魔牆人偶 バリヤード Psychic Fairy 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
122,0122,Mr. Mime,魔墙人偶,魔牆人偶,バリヤード,Galarian Mr. Mime,ice,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,122 Mr. Mime Galarian Mr. Mime 魔墙人偶 魔牆人偶 バリヤード Ice Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
123,0123,Scyther,飞天螳螂,飛天螳螂,ストライク,,bug,flying,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,123 Scyther 飞天螳螂 飛天螳螂 ストライク Bug Flying 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
124,0124,Jynx,迷唇姐,迷唇姐,ルージュラ,,ice,psychic,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,124 Jynx 迷唇姐 迷唇姐 ルージュラ Ice Psychic 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
125,0125,Electabuzz,电击兽,電擊獸,エレブー,,electric,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,125 Electabuzz 电击兽 電擊獸 エレブー Electric 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
126,0126,Magmar,鸭嘴火兽,鴨嘴火獸,ブーバー,,fire,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,126 Magmar 鸭嘴火兽 鴨嘴火獸 ブーバー Fire 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
127,0127,Pinsir,凯罗斯,凱羅斯,カイロス,,bug,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,127 Pinsir 凯罗斯 凱羅斯 カイロス Bug 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
127,0127,Pinsir,凯罗斯,凱羅斯,カイロス,Mega Pinsir,bug,flying,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,127 Pinsir Mega Pinsir 凯罗斯 凱羅斯 カイロス Bug Flying 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
128,0128,Tauros,肯泰罗,肯泰羅,ケンタロス,,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,128 Tauros 肯泰罗 肯泰羅 ケンタロス Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
128,0128,Tauros,肯泰罗,肯泰羅,ケンタロス,Combat Breed,fighting,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,128 Tauros Combat Breed 肯泰罗 肯泰羅 ケンタロス Fighting 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
128,0128,Tauros,肯泰罗,肯泰羅,ケンタロス,Blaze Breed,fighting,fire,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,128 Tauros Blaze Breed 肯泰罗 肯泰羅 ケンタロス Fighting Fire 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
128,0128,Tauros,肯泰罗,肯泰羅,ケンタロス,Aqua Breed,fighting,water,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,128 Tauros Aqua Breed 肯泰罗 肯泰羅 ケンタロス Fighting Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
129,0129,Magikarp,鲤鱼王,鯉魚王,コイキング,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,129 Magikarp 鲤鱼王 鯉魚王 コイキング Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
130,0130,Gyarados,暴鲤龙,暴鯉龍,ギャラドス,,water,flying,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,130 Gyarados 暴鲤龙 暴鯉龍 ギャラドス Water Flying 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
130,0130,Gyarados,暴鲤龙,暴鯉龍,ギャラドス,Mega Gyarados,water,dark,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,mega|form_change,130 Gyarados Mega Gyarados 暴鲤龙 暴鯉龍 ギャラドス Water Dark 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) mega form_change
131,0131,Lapras,拉普拉斯,拉普拉斯,ラプラス,,water,ice,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,131 Lapras 拉普拉斯 拉普拉斯 ラプラス Water Ice 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
132,0132,Ditto,百变怪,百變怪,メタモン,,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,132 Ditto 百变怪 百變怪 メタモン Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
133,0133,Eevee,伊布,伊布,イーブイ,,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,133 Eevee 伊布 伊布 イーブイ Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
133,0133,Eevee,伊布,伊布,イーブイ,Partner Eevee,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,form_change,133 Eevee Partner Eevee 伊布 伊布 イーブイ Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow) form_change
134,0134,Vaporeon,水伊布,水伊布,シャワーズ,,water,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,134 Vaporeon 水伊布 水伊布 シャワーズ Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
135,0135,Jolteon,雷伊布,雷伊布,サンダース,,electric,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,135 Jolteon 雷伊布 雷伊布 サンダース Electric 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
136,0136,Flareon,火伊布,火伊布,ブースター,,fire,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,136 Flareon 火伊布 火伊布 ブースター Fire 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
137,0137,Porygon,多边兽,多邊獸,ポリゴン,,normal,,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,137 Porygon 多边兽 多邊獸 ポリゴン Normal 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
138,0138,Omanyte,菊石兽,菊石獸,オムナイト,,rock,water,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,138 Omanyte 菊石兽 菊石獸 オムナイト Rock Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
139,0139,Omastar,多刺菊石兽,多刺菊石獸,オムスター,,rock,water,1,红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow),,,,,,139 Omastar 多刺菊石兽 多刺菊石獸 オムスター Rock Water 1 红/绿/蓝/皮卡丘 (Red/Green/Blue/Yellow)
